VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2021-01-01 00:58:30,2021-01-01 01:07:02,1,1.70,1,N,162,100,3,8.5,3,0.5,0,0,0.3,12.3,2.5
1,2021-01-01 00:24:20,2021-01-01 00:58:16,1,11.10,1,N,230,17,1,35,3,0.5,7.75,0,0.3,46.55,2.5
1,2021-01-01 00:22:50,2021-01-01 00:48:47,1,9.50,1,N,140,17,1,29,3,0.5,5,6.12,0.3,43.92,2.5
1,2021-01-01 00:32:30,2021-01-01 00:39:56,1,1.50,1,N,164,107,1,7.5,3,0.5,2.8,0,0.3,14.1,2.5
1,2021-01-01 00:42:38,2021-01-01 00:47:49,3,2.00,1,N,224,229,1,7.5,3,0.5,3,0,0.3,14.3,2.5
1,2021-01-01 00:53:26,2021-01-01 00:57:15,1,.50,1,N,263,263,2,4.5,3,0.5,0,0,0.3,8.3,2.5
2,2021-01-01 00:08:02,2021-01-01 00:23:51,1,3.52,1,N,100,231,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,2021-01-01 00:36:23,2021-01-01 00:50:14,1,3.34,1,N,263,50,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,2021-01-01 00:57:30,2021-01-01 01:08:26,1,2.18,1,N,48,158,1,9.5,0.5,0.5,3.99,0,0.3,17.29,2.5
2,2021-01-01 00:36:34,2021-01-01 00:43:31,1,1.29,1,N,229,237,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2021-01-01 00:47:28,2021-01-01 01:08:13,1,10.86,1,N,162,213,2,30.5,0.5,0.5,0,0,0.3,34.3,2.5
1,2021-01-01 00:33:19,2021-01-01 00:56:13,2,1.80,1,N,100,230,1,14.5,3,0.5,3.65,0,0.3,21.95,2.5
1,2021-01-01 00:25:47,2021-01-01 00:41:34,1,.00,1,N,74,182,1,22.2,0,0.5,0,0,0.3,23,0
2,2021-01-01 00:13:18,2021-01-01 00:25:51,1,2.71,1,N,24,48,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,2021-01-01 00:45:46,2021-01-01 01:03:52,1,4.85,1,N,234,238,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,2021-01-01 00:37:40,2021-01-01 00:42:09,2,.78,1,N,236,262,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
1,2021-01-01 00:34:14,2021-01-01 00:36:29,1,.20,1,N,100,48,2,3.5,3,0.5,0,0,0.3,7.3,2.5
1,2021-01-01 00:07:34,2021-01-01 00:15:51,1,3.80,1,N,75,145,2,12,3,0.5,0,0,0.3,15.8,2.5
1,2021-01-01 00:23:50,2021-01-01 00:30:57,1,2.20,1,N,161,262,1,8.5,3,0.5,2,0,0.3,14.3,2.5
1,2021-01-01 00:35:26,2021-01-01 00:44:16,1,2.20,1,N,262,233,1,9.5,3,0.5,2.2,0,0.3,15.5,2.5
1,2021-01-01 00:45:06,2021-01-01 00:47:58,0,.80,1,N,233,233,1,4.5,3,0.5,2,0,0.3,10.3,2.5
1,2021-01-01 00:52:30,2021-01-01 01:03:50,1,5.60,1,N,170,168,2,17.5,3,0.5,0,0,0.3,21.3,2.5
2,2021-01-01 00:49:03,2021-01-01 00:57:02,2,1.68,1,N,237,142,1,8,0.5,0.5,1,0,0.3,12.8,2.5
2,2021-01-01 00:40:07,2021-01-01 01:04:04,1,12.08,1,N,162,242,1,34,0.5,0.5,7.56,0,0.3,45.36,2.5
2,2021-01-01 00:38:04,2021-01-01 00:47:02,2,3.80,1,N,107,262,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2021-01-01 00:49:06,2021-01-01 00:53:44,2,.70,1,N,262,263,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,2021-01-01 00:59:01,2021-01-01 01:05:01,2,2.46,1,N,236,233,1,8.5,0.5,0.5,3.08,0,0.3,15.38,2.5
2,2021-01-01 00:28:10,2021-01-01 00:44:41,1,5.16,1,N,107,238,1,17,0.5,0.5,5.2,0,0.3,26,2.5
2,2021-01-01 00:48:38,2021-01-01 00:53:55,1,1.85,1,N,239,48,1,7,0.5,0.5,2.7,0,0.3,13.5,2.5
2,2021-01-01 00:57:53,2021-01-01 01:11:55,1,5.18,1,N,50,42,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,2021-01-01 00:44:45,2021-01-01 00:58:17,1,5.32,1,N,170,87,1,17.5,0.5,0.5,3,0,0.3,24.3,2.5
1,2021-01-01 00:03:37,2021-01-01 00:38:32,1,.00,1,N,74,61,1,45.08,0,0.5,0,6.12,0.3,52,0
2,2021-01-01 00:03:27,2021-01-01 00:10:17,1,1.02,1,N,90,186,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-01-01 00:29:56,2021-01-01 00:48:52,1,4.50,1,N,142,42,1,16.5,0.5,0.5,5.08,0,0.3,25.38,2.5
2,2021-01-01 00:09:13,2021-01-01 00:22:25,3,3.01,1,N,163,113,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,2021-01-01 00:38:35,2021-01-01 00:48:02,3,3.17,1,N,163,238,1,12,0.5,0.5,4.74,0,0.3,20.54,2.5
2,2021-01-01 00:22:23,2021-01-01 00:34:22,1,3.46,1,N,161,41,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2021-01-01 00:40:14,2021-01-01 00:50:22,1,1.72,1,N,151,74,2,9,0.5,0.5,0,0,0.3,10.3,0
1,2021-01-01 00:09:30,2021-01-01 00:23:46,3,2.30,1,N,143,166,2,11.5,3,0.5,0,0,0.3,15.3,2.5
1,2021-01-01 00:28:48,2021-01-01 00:38:45,1,1.60,1,N,151,142,1,9,3,0.5,2.5,0,0.3,15.3,2.5
1,2021-01-01 00:42:13,2021-01-01 00:56:34,1,3.20,1,N,142,107,1,12.5,3,0.5,4,0,0.3,20.3,2.5
2,2021-01-01 00:55:07,2021-01-01 01:03:52,1,1.43,1,N,230,186,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2021-01-01 00:47:01,2021-01-01 01:00:38,3,6.10,1,N,132,130,2,18.5,0.5,0.5,0,0,0.3,19.8,0
2,2021-01-01 00:05:55,2021-01-01 00:21:17,2,7.01,1,N,261,236,2,21.5,0.5,0.5,0,0,0.3,25.3,2.5
2,2021-01-01 00:28:44,2021-01-01 00:33:01,1,.90,1,N,141,236,1,5,0.5,0.5,1.5,0,0.3,10.3,2.5
2,2021-01-01 00:11:33,2021-01-01 00:19:23,1,2.64,1,N,48,238,1,9.5,0.5,0.5,3.33,0,0.3,16.63,2.5
2,2021-01-01 00:23:49,2021-01-01 00:25:46,3,.51,1,N,238,238,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
2,2021-01-01 00:28:50,2021-01-01 00:30:04,1,.59,1,N,239,239,1,3.5,0.5,0.5,1.31,0,0.3,8.61,2.5
2,2021-01-01 00:50:21,2021-01-01 00:56:00,2,1.04,1,N,164,107,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-01-01 00:59:47,2021-01-01 01:05:45,1,.81,1,N,170,170,1,6,0.5,0.5,1.5,0,0.3,11.3,2.5
2,2021-01-01 00:24:14,2021-01-01 00:25:50,6,.25,1,N,263,262,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
1,2021-01-01 00:28:01,2021-01-01 00:41:01,1,2.80,1,N,230,137,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5
2,2021-01-01 00:09:14,2021-01-01 00:20:01,1,1.93,1,N,230,170,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2021-01-01 00:31:36,2021-01-01 00:42:48,1,2.18,1,N,113,48,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
1,2021-01-01 00:11:33,2021-01-01 00:15:29,1,1.40,1,N,141,170,2,6,3,0.5,0,0,0.3,9.8,2.5
1,2021-01-01 00:33:30,2021-01-01 00:54:17,2,3.80,1,N,142,229,1,16.5,3,0.5,6.05,0,0.3,26.35,2.5
1,2021-01-01 00:58:26,2021-01-01 01:01:00,1,.50,1,N,229,233,1,4,3,0.5,1.5,0,0.3,9.3,2.5
2,2021-01-01 00:20:11,2021-01-01 00:26:58,1,1.48,1,N,68,90,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2021-01-01 00:33:48,2021-01-01 00:49:18,1,3.49,1,N,249,50,1,13.5,0.5,0.5,2.7,0,0.3,20,2.5
1,2021-01-01 00:20:49,2021-01-01 00:23:07,1,.50,1,N,239,143,1,4,3,0.5,2.3,0,0.3,10.1,2.5
1,2021-01-01 00:23:52,2021-01-01 00:34:32,1,2.00,1,N,143,68,1,9.5,3,0.5,4.7,0,0.3,18,2.5
1,2021-01-01 00:54:50,2021-01-01 01:14:24,2,5.70,1,N,148,239,2,19,3,0.5,0,0,0.3,22.8,2.5
2,2021-01-01 00:47:05,2021-01-01 00:52:02,1,.94,1,N,90,113,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
1,2021-01-01 00:14:33,2021-01-01 00:30:50,2,2.40,1,N,230,141,1,12,2.5,0.5,3.8,0,0.3,19.1,2.5
1,2021-01-01 00:45:30,2021-01-01 00:57:27,1,2.40,1,N,237,229,1,10,2.5,0.5,2.66,0,0.3,15.96,2.5
2,2020-12-31 23:59:06,2021-01-01 00:02:51,2,.74,1,N,237,236,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,2021-01-01 00:07:52,2021-01-01 00:10:42,3,.59,1,N,43,237,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,2021-01-01 00:20:35,2021-01-01 00:29:31,2,1.70,1,N,263,239,1,8,0.5,0.5,2.95,0,0.3,14.75,2.5
2,2021-01-01 00:27:12,2021-01-01 00:53:48,1,3.45,1,N,230,79,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5
1,2021-01-01 00:01:49,2021-01-01 00:32:33,1,12.40,1,N,249,94,2,37.5,3,0.5,0,0,0.3,41.3,2.5
1,2021-01-01 00:56:20,2021-01-01 01:17:04,3,5.40,1,N,48,7,2,19,3,0.5,0,0,0.3,22.8,2.5
1,2021-01-01 00:37:20,2021-01-01 00:44:00,1,1.00,1,N,48,68,2,6,3,0.5,0,0,0.3,9.8,2.5
1,2021-01-01 00:56:04,2021-01-01 01:27:41,1,12.10,1,N,100,18,2,37,3,0.5,0,0,0.3,40.8,2.5
2,2021-01-01 00:03:23,2021-01-01 00:13:57,4,2.15,1,N,249,48,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2021-01-01 00:40:17,2021-01-01 00:51:39,2,2.06,1,N,230,234,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,2021-01-01 00:10:05,2021-01-01 00:12:26,1,.44,1,N,48,246,1,4,0.5,0.5,1.95,0,0.3,9.75,2.5
2,2021-01-01 00:21:38,2021-01-01 00:33:42,2,1.57,1,N,230,162,1,9,0.5,0.5,2.3,0,0.3,15.1,2.5
2,2021-01-01 00:39:13,2021-01-01 00:47:51,2,3.12,1,N,162,43,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,2021-01-01 00:51:29,2021-01-01 00:55:32,1,1.06,1,N,151,41,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,2021-01-01 00:16:17,2021-01-01 00:29:34,1,5.37,1,N,238,244,2,17.5,0.5,0.5,0,0,0.3,21.3,2.5
1,2021-01-01 00:32:13,2021-01-01 00:51:55,1,5.20,1,N,170,189,2,19.5,3,0.5,0,0,0.3,23.3,2.5
1,2021-01-01 00:51:38,2021-01-01 00:54:31,1,.90,1,N,263,140,1,5,3,0.5,2.2,0,0.3,11,2.5
1,2021-01-01 00:25:56,2021-01-01 00:34:57,2,1.40,1,N,48,170,3,7.5,3,0.5,0,0,0.3,11.3,2.5
2,2021-01-01 00:29:37,2021-01-01 00:53:00,1,14.91,1,N,132,150,2,41,0.5,0.5,0,0,0.3,42.3,0
2,2021-01-01 00:49:14,2021-01-01 00:58:15,4,2.16,1,N,163,68,1,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2021-01-01 00:38:54,2021-01-01 00:42:57,6,1.09,1,N,148,79,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2021-01-01 00:55:01,2021-01-01 01:10:37,6,5.04,1,N,113,263,1,17.5,0.5,0.5,5.32,0,0.3,26.62,2.5
1,2021-01-01 00:47:00,2021-01-01 00:51:10,1,.80,1,N,260,82,2,5,0.5,0.5,0,0,0.3,6.3,0
1,2021-01-01 00:21:46,2021-01-01 00:34:51,1,2.90,1,Y,230,141,1,12,3,0.5,3.15,0,0.3,18.95,2.5
1,2021-01-01 00:41:41,2021-01-01 00:44:23,1,1.10,1,Y,141,229,2,5,3,0.5,0,0,0.3,8.8,2.5
2,2021-01-01 00:44:37,2021-01-01 00:55:46,6,3.47,1,N,162,226,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,2021-01-01 00:19:36,2021-01-01 00:36:09,3,3.93,1,N,151,233,2,15,0.5,0.5,0,0,0.3,18.8,2.5
2,2021-01-01 00:54:52,2021-01-01 00:59:51,3,.88,1,N,170,186,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
2,2021-01-01 00:28:42,2021-01-01 00:41:39,1,3.85,1,N,68,238,1,13,0.5,0.5,1.68,0,0.3,18.48,2.5
2,2021-01-01 00:46:22,2021-01-01 00:55:47,1,2.58,1,N,142,166,1,10,0.5,0.5,4.14,0,0.3,17.94,2.5
2,2021-01-01 00:59:03,2021-01-01 01:05:06,1,1.07,1,N,166,238,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2021-01-01 00:24:12,2021-01-01 00:30:07,2,1.18,1,N,125,144,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2021-01-01 00:34:08,2021-01-01 00:42:49,2,2.47,1,N,148,90,1,9.5,0.5,0.5,2.39,0,0.3,15.69,2.5
2,2021-01-01 00:47:57,2021-01-01 01:01:55,2,4.17,1,N,249,237,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
1,2021-01-01 00:13:05,2021-01-01 00:22:11,2,1.80,1,N,163,236,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
2,2021-01-01 00:14:58,2021-01-01 00:19:06,1,.72,1,N,239,239,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2021-01-01 00:20:39,2021-01-01 00:29:57,1,2.60,1,N,239,41,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,2021-01-01 00:44:53,2021-01-01 00:57:06,1,4.83,1,N,263,116,2,16,0.5,0.5,0,0,0.3,19.8,2.5
2,2021-01-01 00:28:10,2021-01-01 00:30:47,1,.48,1,N,231,231,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,2021-01-01 00:09:45,2021-01-01 00:18:44,1,2.90,1,N,100,144,1,10,0.5,0.5,4.14,0,0.3,17.94,2.5
2,2021-01-01 00:43:40,2021-01-01 01:01:29,3,6.29,1,N,116,48,2,21,0.5,0.5,0,0,0.3,24.8,2.5
2,2021-01-01 00:17:09,2021-01-01 00:19:08,1,.58,1,N,74,75,2,3.5,0.5,0.5,0,0,0.3,4.8,0
2,2021-01-01 00:17:31,2021-01-01 00:22:37,1,1.06,1,N,107,148,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-01-01 00:53:34,2021-01-01 01:12:48,1,8.22,1,N,114,227,1,24.5,0.5,0.5,4,0,0.3,32.3,2.5
2,2021-01-01 00:00:39,2021-01-01 00:03:41,1,.95,1,N,140,263,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,2021-01-01 00:19:59,2021-01-01 00:20:12,1,.02,1,N,141,141,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
2,2021-01-01 00:43:14,2021-01-01 00:45:54,1,.68,1,N,186,68,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,2021-01-01 00:27:48,2021-01-01 01:07:41,1,12.01,1,N,48,61,1,38,0.5,0.5,8.36,0,0.3,50.16,2.5
1,2021-01-01 00:23:38,2021-01-01 00:45:11,1,5.70,1,N,107,190,1,20.5,3,0.5,6.05,0,0.3,30.35,2.5
2,2021-01-01 00:49:42,2021-01-01 01:07:14,6,10.22,1,N,233,133,2,29,0.5,0.5,0,0,0.3,32.8,2.5
2,2021-01-01 00:00:29,2021-01-01 00:02:49,1,.96,1,N,79,137,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2021-01-01 00:51:21,2021-01-01 00:53:27,1,.69,1,N,239,238,1,4,0.5,0.5,1,0,0.3,8.8,2.5
2,2021-01-01 00:05:50,2021-01-01 00:14:37,1,2.62,1,N,249,261,1,9.5,0.5,0.5,2,0,0.3,15.3,2.5
2,2021-01-01 00:23:31,2021-01-01 00:33:16,1,1.71,1,N,211,79,1,8.5,0.5,0.5,3.08,0,0.3,15.38,2.5
2,2021-01-01 00:27:40,2021-01-01 00:31:41,1,.60,1,N,234,68,1,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2021-01-01 00:39:52,2021-01-01 01:00:14,1,5.86,1,N,50,7,2,19.5,0.5,0.5,0,0,0.3,23.3,2.5
2,2021-01-01 00:30:59,2021-01-01 00:33:05,1,.99,1,N,237,162,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2021-01-01 00:41:02,2021-01-01 01:17:09,1,8.35,1,N,142,102,1,29.5,0.5,0.5,8.32,0,0.3,41.62,2.5
2,2021-01-01 00:10:12,2021-01-01 00:52:52,1,7.89,1,N,143,239,2,23,0.5,0.5,0,0,0.3,26.8,2.5
2,2021-01-01 00:53:13,2021-01-01 00:59:04,1,1.63,1,N,239,140,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
1,2021-01-01 00:11:46,2021-01-01 00:14:37,3,.60,1,N,262,263,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,2021-01-01 00:19:07,2021-01-01 00:26:44,2,1.90,1,N,74,168,2,8.5,0.5,0.5,0,0,0.3,9.8,0
1,2021-01-01 00:31:07,2021-01-01 00:46:22,1,2.50,1,N,168,167,2,12,0.5,0.5,0,0,0.3,13.3,0
1,2021-01-01 00:32:24,2021-01-01 00:46:45,1,5.50,1,Y,164,261,2,18.5,3,0.5,0,0,0.3,22.3,2.5
2,2021-01-01 00:46:46,2021-01-01 01:01:39,6,3.71,1,N,48,151,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,2021-01-01 00:16:42,2021-01-01 00:32:12,2,2.39,1,N,43,164,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,2021-01-01 00:44:31,2021-01-01 00:52:02,2,1.29,1,N,234,79,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2021-01-01 00:58:26,2021-01-01 01:44:16,2,12.95,1,N,79,79,4,-41.5,-0.5,-0.5,0,0,-0.3,-45.3,-2.5
2,2021-01-01 00:58:26,2021-01-01 01:44:16,2,12.95,1,N,79,79,2,41.5,0.5,0.5,0,0,0.3,45.3,2.5
2,2021-01-01 00:07:26,2021-01-01 00:23:00,2,7.94,1,N,70,74,1,23.5,0.5,0.5,5,6.12,0.3,35.92,0
2,2021-01-01 00:34:42,2021-01-01 00:45:40,3,2.70,1,N,142,229,1,11,0.5,0.5,4.44,0,0.3,19.24,2.5
2,2021-01-01 00:52:28,2021-01-01 01:05:30,2,3.41,1,N,141,41,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
1,2021-01-01 00:00:50,2021-01-01 00:04:48,1,.70,1,N,162,161,1,5,3,0.5,2.6,0,0.3,11.4,2.5
1,2021-01-01 00:17:40,2021-01-01 00:22:23,1,1.00,1,N,236,43,1,6,3,0.5,1.5,0,0.3,11.3,2.5
1,2021-01-01 00:24:49,2021-01-01 00:38:27,1,2.60,1,N,43,238,1,11.5,3,0.5,5,0,0.3,20.3,2.5
2,2020-12-31 21:40:20,2020-12-31 22:16:09,1,17.96,1,N,249,213,2,49.5,0.5,0.5,0,0,0.3,53.3,2.5
2,2021-01-01 00:36:22,2021-01-01 00:43:09,1,.80,1,N,230,50,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
